timestamp,VWC,temp_soil,temp_room,VWC_discrete,VWC_discrete_predict
2017/10/29 23:50,0.232,21.7,21.48,0.225,0.175
2017/10/29 23:55,0.232,21.7,21.51,0.225,0.175
2017/10/30 00:00,0.232,21.7,21.46,0.225,0.175
2017/10/30 00:05,0.232,21.7,21.41,0.225,0.175
2017/10/30 00:10,0.232,21.7,21.32,0.225,0.175
2017/10/30 00:15,0.232,21.7,21.34,0.225,0.175
2017/10/30 00:20,0.232,21.7,21.39,0.225,0.175
2017/10/30 00:25,0.232,21.7,21.48,0.225,0.175
2017/10/30 00:30,0.232,21.6,21.44,0.225,0.175
2017/10/30 00:35,0.232,21.6,21.41,0.225,0.175
2017/10/30 00:40,0.231,21.6,21.34,0.225,0.175
2017/10/30 00:45,0.231,21.6,21.32,0.225,0.175
2017/10/30 00:50,0.231,21.5,21.2,0.225,0.175
2017/10/30 00:55,0.231,21.5,21.05,0.225,0.225
2017/10/30 01:00,0.231,21.5,20.98,0.225,0.225
2017/10/30 01:05,0.231,21.5,20.89,0.225,0.325
2017/10/30 01:10,0.231,21.5,20.65,0.225,0.325
2017/10/30 01:15,0.231,21.5,20.34,0.225,0.325
2017/10/30 01:20,0.231,21.5,20.1,0.225,0.325
2017/10/30 01:25,0.231,21.4,20.1,0.225,0.325
2017/10/30 01:30,0.231,21.4,20.13,0.225,0.325
2017/10/30 01:35,0.231,21.3,20.17,0.225,0.325
2017/10/30 01:40,0.231,21.3,20.22,0.225,0.325
2017/10/30 01:45,0.231,21.3,20.17,0.225,0.325
2017/10/30 01:50,0.231,21.3,20.15,0.225,0.325
2017/10/30 01:55,0.231,21.3,20.05,0.225,0.325
2017/10/30 02:00,0.231,21.3,19.98,0.225,0.325
2017/10/30 02:05,0.231,21.3,19.89,0.225,0.325
2017/10/30 02:10,0.231,21.3,19.79,0.225,0.175
2017/10/30 02:15,0.231,21.2,19.67,0.225,0.175
2017/10/30 02:20,0.231,21.2,19.58,0.225,0.175
2017/10/30 02:25,0.231,21.1,19.44,0.225,0.175
2017/10/30 02:30,0.231,21.1,19.29,0.225,0.175
2017/10/30 02:35,0.231,21.1,19.22,0.225,0.175
2017/10/30 02:40,0.231,21.1,19.24,0.225,0.175
2017/10/30 02:45,0.231,21.1,19.41,0.225,0.175
2017/10/30 02:50,0.231,21.1,19.44,0.225,0.175
2017/10/30 02:55,0.231,21,19.36,0.225,0.175
2017/10/30 03:00,0.231,21,19.44,0.225,0.175
2017/10/30 03:05,0.231,21,19.58,0.225,0.175
2017/10/30 03:10,0.231,21,19.7,0.225,0.175
2017/10/30 03:15,0.23,20.9,19.77,0.225,0.175
2017/10/30 03:20,0.23,20.9,19.84,0.225,0.175
2017/10/30 03:25,0.23,20.9,19.86,0.225,0.175
2017/10/30 03:30,0.23,20.9,19.91,0.225,0.175
2017/10/30 03:35,0.23,20.8,19.93,0.225,0.225
2017/10/30 03:40,0.23,20.8,19.96,0.225,0.225
2017/10/30 03:45,0.23,20.8,19.98,0.225,0.225
2017/10/30 03:50,0.23,20.8,19.96,0.225,0.225
2017/10/30 03:55,0.23,20.8,19.89,0.225,0.225
2017/10/30 04:00,0.23,20.8,19.84,0.225,0.225
2017/10/30 04:05,0.23,20.7,19.84,0.225,0.225
2017/10/30 04:10,0.23,20.7,19.82,0.225,0.225
2017/10/30 04:15,0.23,20.7,19.82,0.225,0.225
2017/10/30 04:20,0.23,20.7,19.89,0.225,0.225
2017/10/30 04:25,0.23,20.7,19.89,0.225,0.225
2017/10/30 04:30,0.23,20.7,19.86,0.225,0.225
2017/10/30 04:35,0.23,20.7,19.79,0.225,0.225
2017/10/30 04:40,0.23,20.6,19.77,0.225,0.225
2017/10/30 04:45,0.23,20.6,19.77,0.225,0.225
2017/10/30 04:50,0.23,20.6,19.72,0.225,0.225
2017/10/30 04:55,0.23,20.5,19.65,0.225,0.225
2017/10/30 05:00,0.23,20.6,19.65,0.225,0.225
2017/10/30 05:05,0.23,20.5,19.63,0.225,0.225
2017/10/30 05:10,0.23,20.5,19.7,0.225,0.225
2017/10/30 05:15,0.23,20.5,19.77,0.225,0.225
2017/10/30 05:20,0.23,20.5,19.82,0.225,0.225
2017/10/30 05:25,0.23,20.5,19.86,0.225,0.225
2017/10/30 05:30,0.23,20.5,19.82,0.225,0.225
2017/10/30 05:35,0.23,20.5,19.77,0.225,0.225
2017/10/30 05:40,0.23,20.4,19.72,0.225,0.225
2017/10/30 05:45,0.23,20.4,19.7,0.225,0.225
2017/10/30 05:50,0.23,20.4,19.65,0.225,0.225
2017/10/30 05:55,0.23,20.4,19.65,0.225,0.225
2017/10/30 06:00,0.23,20.4,19.63,0.225,0.225
2017/10/30 06:05,0.229,20.4,19.63,0.225,0.225
2017/10/30 06:10,0.23,20.4,19.65,0.225,0.225
2017/10/30 06:15,0.23,20.3,19.6,0.225,0.225
2017/10/30 06:20,0.229,20.3,19.51,0.225,0.225
2017/10/30 06:25,0.229,20.3,19.46,0.225,0.225
2017/10/30 06:30,0.229,20.3,19.29,0.225,0.225
2017/10/30 06:35,0.229,20.3,19.22,0.225,0.225
2017/10/30 06:40,0.229,20.3,19.22,0.225,0.225
2017/10/30 06:45,0.229,20.3,19.22,0.225,0.225
2017/10/30 06:50,0.229,20.2,19.2,0.225,0.225
2017/10/30 06:55,0.229,20.2,19.08,0.225,0.225
2017/10/30 07:00,0.229,20.2,18.96,0.225,0.225
2017/10/30 07:05,0.229,20.2,18.89,0.225,0.425
2017/10/30 07:10,0.229,20.2,18.98,0.225,0.225
2017/10/30 07:15,0.229,20.2,19.2,0.225,0.225
2017/10/30 07:20,0.229,20.1,19.34,0.225,0.225
2017/10/30 07:25,0.229,20.2,19.36,0.225,0.225
2017/10/30 07:30,0.229,20.2,19.44,0.225,0.225
2017/10/30 07:35,0.229,20.1,19.53,0.225,0.225
2017/10/30 07:40,0.229,20.2,19.58,0.225,0.225
2017/10/30 07:45,0.229,20.1,19.65,0.225,0.225
2017/10/30 07:50,0.229,20.1,19.67,0.225,0.225
2017/10/30 07:55,0.229,20.1,19.72,0.225,0.225
2017/10/30 08:00,0.229,20.1,19.72,0.225,0.225
2017/10/30 08:05,0.229,20.1,19.72,0.225,0.225
2017/10/30 08:10,0.229,20.1,19.72,0.225,0.225
2017/10/30 08:15,0.228,20.1,19.65,0.225,0.225
2017/10/30 08:20,0.229,20.1,19.55,0.225,0.375
2017/10/30 08:25,0.228,20.1,19.48,0.225,0.225
2017/10/30 08:30,0.228,20.1,19.32,0.225,0.225
2017/10/30 08:35,0.229,20.1,19.36,0.225,0.225
2017/10/30 08:40,0.228,20.1,19.36,0.225,0.225
2017/10/30 08:45,0.228,20.1,19.44,0.225,0.225
2017/10/30 08:50,0.228,20.1,19.44,0.225,0.225
2017/10/30 08:55,0.228,20,19.44,0.225,0.375
2017/10/30 09:00,0.228,20.1,19.41,0.225,0.225
2017/10/30 09:05,0.228,20,19.39,0.225,0.375
2017/10/30 09:10,0.228,20.1,19.34,0.225,0.225
2017/10/30 09:15,0.228,20,19.24,0.225,0.225
2017/10/30 09:20,0.228,20,19.13,0.225,0.225
2017/10/30 09:25,0.228,20,19.08,0.225,0.225
2017/10/30 09:30,0.228,19.9,19.05,0.225,0.375
2017/10/30 09:35,0.228,19.9,19.01,0.225,0.375
2017/10/30 09:40,0.228,19.9,18.96,0.225,0.375
2017/10/30 09:45,0.228,19.9,18.96,0.225,0.375
2017/10/30 09:50,0.228,19.9,19.05,0.225,0.375
2017/10/30 09:55,0.228,19.9,19.13,0.225,0.375
2017/10/30 10:00,0.228,19.9,19.2,0.225,0.375
2017/10/30 10:05,0.227,19.9,19.29,0.225,0.375
2017/10/30 10:10,0.227,19.9,19.41,0.225,0.375
2017/10/30 10:15,0.227,19.9,19.51,0.225,0.375
2017/10/30 10:20,0.227,19.9,19.41,0.225,0.375
2017/10/30 10:25,0.227,19.9,19.39,0.225,0.375
2017/10/30 10:30,0.227,19.9,19.46,0.225,0.375
2017/10/30 10:35,0.227,19.9,19.6,0.225,0.375
2017/10/30 10:40,0.227,19.9,19.67,0.225,0.375
2017/10/30 10:45,0.227,19.9,19.72,0.225,0.375
2017/10/30 10:50,0.227,19.9,19.79,0.225,0.375
2017/10/30 10:55,0.227,19.9,19.86,0.225,0.375
2017/10/30 11:00,0.227,19.9,19.86,0.225,0.375
2017/10/30 11:05,0.227,19.9,19.89,0.225,0.375
2017/10/30 11:10,0.227,20,19.84,0.225,0.375
2017/10/30 11:15,0.227,20,19.82,0.225,0.375
2017/10/30 11:20,0.226,20,19.77,0.225,0.375
2017/10/30 11:25,0.227,20,19.74,0.225,0.375
2017/10/30 11:30,0.226,20,19.74,0.225,0.375
2017/10/30 11:35,0.226,20,19.74,0.225,0.375
2017/10/30 11:40,0.226,20,19.74,0.225,0.375
2017/10/30 11:45,0.226,20,19.74,0.225,0.375
2017/10/30 11:50,0.226,20,19.74,0.225,0.375
2017/10/30 11:55,0.226,20,19.72,0.225,0.375
2017/10/30 12:00,0.226,20,19.79,0.225,0.375
2017/10/30 12:05,0.226,20,19.82,0.225,0.375
2017/10/30 12:10,0.226,20,19.82,0.225,0.375
2017/10/30 12:15,0.226,20,19.89,0.225,0.375
2017/10/30 12:20,0.226,20,19.93,0.225,0.375
2017/10/30 12:25,0.226,20.1,19.89,0.225,0.225
2017/10/30 12:30,0.226,20,19.72,0.225,0.375
2017/10/30 12:35,0.225,20,19.58,0.225,0.375
2017/10/30 12:40,0.225,20,19.51,0.225,0.375
2017/10/30 12:45,0.225,20.1,19.53,0.225,0.225
2017/10/30 12:50,0.225,20.1,19.63,0.225,0.375
2017/10/30 12:55,0.225,20.1,19.79,0.225,0.225
2017/10/30 13:00,0.225,20.1,19.96,0.225,0.225
2017/10/30 13:05,0.225,20.1,20.05,0.225,0.225
2017/10/30 13:10,0.225,20.1,20.01,0.225,0.225
2017/10/30 13:15,0.225,20.1,19.93,0.225,0.225
2017/10/30 13:20,0.225,20.1,19.91,0.225,0.225
2017/10/30 13:25,0.225,20.1,19.89,0.225,0.225
2017/10/30 13:30,0.225,20.1,19.89,0.225,0.225
2017/10/30 13:35,0.225,20.1,19.82,0.225,0.225
2017/10/30 13:40,0.225,20.1,19.67,0.225,0.225
2017/10/30 13:45,0.225,20.1,19.51,0.225,0.225
2017/10/30 13:50,0.224,20.1,19.32,0.225,0.225
2017/10/30 13:55,0.224,20.1,19.22,0.225,0.225
2017/10/30 14:00,0.224,20,19.1,0.225,0.225
2017/10/30 14:05,0.224,20.1,19.08,0.225,0.225
2017/10/30 14:10,0.224,20,19.1,0.225,0.225
2017/10/30 14:15,0.224,20,19.13,0.225,0.225
2017/10/30 14:20,0.224,20,19.08,0.225,0.225
2017/10/30 14:25,0.224,20,18.98,0.225,0.225
2017/10/30 14:30,0.224,20,18.86,0.225,0.225
2017/10/30 14:35,0.224,20,18.7,0.225,0.425
2017/10/30 14:40,0.224,19.9,18.6,0.225,0.425
2017/10/30 14:45,0.224,19.9,18.58,0.225,0.425
2017/10/30 14:50,0.224,19.9,18.6,0.225,0.425
2017/10/30 14:55,0.223,19.9,18.65,0.225,0.425
2017/10/30 15:00,0.224,19.9,18.63,0.225,0.425
2017/10/30 15:05,0.224,19.9,18.6,0.225,0.425
2017/10/30 15:10,0.224,19.9,18.58,0.225,0.425
2017/10/30 15:15,0.224,19.9,18.53,0.225,0.425
2017/10/30 15:20,0.224,19.9,18.48,0.225,0.425
2017/10/30 15:25,0.224,19.9,18.51,0.225,0.425
2017/10/30 15:30,0.223,19.9,18.53,0.225,0.425
2017/10/30 15:35,0.223,19.9,18.65,0.225,0.425
2017/10/30 15:40,0.224,19.9,18.72,0.225,0.425
2017/10/30 15:45,0.224,19.9,18.79,0.225,0.375
2017/10/30 15:50,0.224,19.8,18.82,0.225,0.375
2017/10/30 15:55,0.224,19.8,18.82,0.225,0.375
2017/10/30 16:00,0.224,19.8,18.91,0.225,0.375
2017/10/30 16:05,0.224,19.8,18.98,0.225,0.375
2017/10/30 16:10,0.227,19.7,19.05,0.225,0.375
2017/10/30 16:15,0.227,19.7,19.15,0.225,0.375
2017/10/30 16:20,0.227,19.7,19.1,0.225,0.375
2017/10/30 16:25,0.227,19.7,19.15,0.225,0.375
2017/10/30 16:30,0.227,19.7,19.27,0.225,0.375
2017/10/30 16:35,0.226,19.7,19.34,0.225,0.375
2017/10/30 16:40,0.227,19.7,19.36,0.225,0.375
2017/10/30 16:45,0.226,19.7,19.32,0.225,0.375
2017/10/30 16:50,0.226,19.7,19.34,0.225,0.375
2017/10/30 16:55,0.226,19.7,19.36,0.225,0.375
2017/10/30 17:00,0.226,19.7,19.41,0.225,0.375
2017/10/30 17:05,0.226,19.7,19.41,0.225,0.375
2017/10/30 17:10,0.226,19.7,19.36,0.225,0.375
2017/10/30 17:15,0.226,19.7,19.34,0.225,0.375
2017/10/30 17:20,0.226,19.7,19.36,0.225,0.375
2017/10/30 17:25,0.226,19.7,19.41,0.225,0.375
2017/10/30 17:30,0.226,19.7,19.48,0.225,0.375
2017/10/30 17:35,0.226,19.7,19.53,0.225,0.375
2017/10/30 17:40,0.226,19.7,19.53,0.225,0.375
2017/10/30 17:45,0.226,19.6,19.51,0.225,0.375
2017/10/30 17:50,0.226,19.6,19.48,0.225,0.375
2017/10/30 17:55,0.226,19.6,19.46,0.225,0.375
2017/10/30 18:00,0.226,19.7,19.53,0.225,0.375
2017/10/30 18:05,0.226,19.6,19.63,0.225,0.375
2017/10/30 18:10,0.226,19.6,19.7,0.225,0.375
2017/10/30 18:15,0.226,19.6,19.77,0.225,0.375
2017/10/30 18:20,0.226,19.6,19.82,0.225,0.375
2017/10/30 18:25,0.226,19.6,19.82,0.225,0.375
2017/10/30 18:30,0.226,19.6,19.82,0.225,0.375
2017/10/30 18:35,0.226,19.6,19.79,0.225,0.375
2017/10/30 18:40,0.226,19.6,19.82,0.225,0.375
2017/10/30 18:45,0.225,19.6,19.79,0.225,0.375
2017/10/30 18:50,0.226,19.6,19.77,0.225,0.375
2017/10/30 18:55,0.226,19.6,19.74,0.225,0.375
2017/10/30 19:00,0.225,19.6,19.74,0.225,0.375
2017/10/30 19:05,0.226,19.6,19.72,0.225,0.375
2017/10/30 19:10,0.225,19.6,19.7,0.225,0.375
2017/10/30 19:15,0.225,19.5,19.6,0.225,0.375
2017/10/30 19:20,0.225,19.5,19.44,0.225,0.375
2017/10/30 19:25,0.225,19.5,19.34,0.225,0.375
2017/10/30 19:30,0.225,19.5,19.27,0.225,0.375
2017/10/30 19:35,0.225,19.5,19.15,0.225,0.375
2017/10/30 19:40,0.225,19.5,19.1,0.225,0.375
2017/10/30 19:45,0.225,19.5,19.08,0.225,0.375
2017/10/30 19:50,0.225,19.5,19.03,0.225,0.375
2017/10/30 19:55,0.225,19.5,19.01,0.225,0.375
2017/10/30 20:00,0.225,19.5,19.01,0.225,0.375
2017/10/30 20:05,0.225,19.4,18.94,0.225,0.375
2017/10/30 20:10,0.225,19.4,18.89,0.225,0.375
2017/10/30 20:15,0.225,19.4,18.89,0.225,0.375
2017/10/30 20:20,0.225,19.4,18.86,0.225,0.375
2017/10/30 20:25,0.225,19.4,18.89,0.225,0.375
2017/10/30 20:30,0.225,19.4,18.94,0.225,0.375
2017/10/30 20:35,0.225,19.4,18.98,0.225,0.375
2017/10/30 20:40,0.225,19.4,18.98,0.225,0.375
2017/10/30 20:45,0.225,19.4,19.03,0.225,0.375
2017/10/30 20:50,0.225,19.4,19.01,0.225,0.375
2017/10/30 20:55,0.225,19.4,18.89,0.225,0.375
2017/10/30 21:00,0.225,19.4,18.86,0.225,0.375
2017/10/30 21:05,0.225,19.4,18.79,0.225,0.375
2017/10/30 21:10,0.225,19.4,18.72,0.225,0.375
2017/10/30 21:15,0.225,19.4,18.65,0.225,0.375
2017/10/30 21:20,0.225,19.3,18.6,0.225,0.375
2017/10/30 21:25,0.225,19.3,18.48,0.225,0.375
2017/10/30 21:30,0.224,19.3,18.39,0.225,0.375
2017/10/30 21:35,0.225,19.3,18.32,0.225,0.375
2017/10/30 21:40,0.225,19.3,18.22,0.225,0.375
2017/10/30 21:45,0.224,19.3,18.13,0.225,0.375
2017/10/30 21:50,0.224,19.2,18.06,0.225,0.375
2017/10/30 21:55,0.225,19.3,17.96,0.225,0.175
2017/10/30 22:00,0.224,19.2,17.91,0.225,0.175
2017/10/30 22:05,0.224,19.2,17.89,0.225,0.175
2017/10/30 22:10,0.224,19.2,17.84,0.225,0.175
2017/10/30 22:15,0.224,19.2,17.84,0.225,0.175
2017/10/30 22:20,0.224,19.2,17.87,0.225,0.175
2017/10/30 22:25,0.224,19.2,17.87,0.225,0.175
2017/10/30 22:30,0.224,19.1,17.87,0.225,0.175
2017/10/30 22:35,0.224,19.2,17.89,0.225,0.175
2017/10/30 22:40,0.224,19.1,17.89,0.225,0.175
2017/10/30 22:45,0.224,19.1,17.91,0.225,0.175
2017/10/30 22:50,0.224,19.1,17.96,0.225,0.175
2017/10/30 22:55,0.224,19.1,17.98,0.225,0.175
2017/10/30 23:00,0.224,19.1,18.01,0.225,0.175
2017/10/30 23:05,0.224,19.1,18.06,0.225,0.175
2017/10/30 23:10,0.224,19.1,18.13,0.225,0.175
2017/10/30 23:15,0.224,19.1,18.2,0.225,0.375
2017/10/30 23:20,0.224,19.1,18.17,0.225,0.375
2017/10/30 23:25,0.224,19.1,18.17,0.225,0.375
2017/10/30 23:30,0.224,19.1,18.17,0.225,0.375
2017/10/30 23:35,0.224,19,18.22,0.225,0.175
2017/10/30 23:40,0.224,19,18.27,0.225,0.175
2017/10/30 23:45,0.224,19,18.29,0.225,0.175
2017/10/30 23:50,0.224,19,18.36,0.225,0.175
2017/10/30 23:55,0.224,19,18.44,0.225,0.325
